StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
VIC,213,Gippsland,30204,Divisional Office (PREPOLL),97,73.48,35,26.52,132,-1.67
VIC,213,Gippsland,3753,Eagle Point,261,65.91,135,34.09,396,-5.64
VIC,213,Gippsland,3844,Eastwood,541,73.51,195,26.49,736,-3.24
VIC,213,Gippsland,3741,Ellaswood,234,80.41,57,19.59,291,0.64
VIC,213,Gippsland,3763,Glengarry,450,72.82,168,27.18,618,0.18
VIC,213,Gippsland,3765,Glenmaggie,130,80.75,31,19.25,161,1.8
VIC,213,Gippsland,3766,Golden Beach,90,49.72,91,50.28,181,-9.23
VIC,213,Gippsland,3767,Gormandale,287,73.03,106,26.97,393,-4.65
VIC,213,Gippsland,4396,Hazelwood North,369,60.59,240,39.41,609,-3.8
VIC,213,Gippsland,3770,Heyfield,810,74.24,281,25.76,1091,-0.18
VIC,213,Gippsland,31662,Johnsonville,377,66.84,187,33.16,564,-7.45
VIC,213,Gippsland,3778,Lakes Entrance,725,66.39,367,33.61,1092,-10.03
VIC,213,Gippsland,46541,Lakes Entrance East,277,69.6,121,30.4,398,-7.63
VIC,213,Gippsland,83823,Lakes Entrance Election Day PPVC,0,0,0,0,0,-75
VIC,213,Gippsland,83206,Lakes Entrance PPVC,2197,73.92,775,26.08,2972,0.43
VIC,213,Gippsland,3781,Lindenow,438,77.52,127,22.48,565,-3.57
VIC,213,Gippsland,3783,Loch Sport,199,56.21,155,43.79,354,-1.38
VIC,213,Gippsland,3784,Longford,299,72.57,113,27.43,412,-3.25
VIC,213,Gippsland,82929,Lucknow,411,70.62,171,29.38,582,-1.71
VIC,213,Gippsland,3786,Maffra,1359,75.88,432,24.12,1791,1.03
VIC,213,Gippsland,3787,Mallacoota,310,50.65,302,49.35,612,-2.77
VIC,213,Gippsland,3789,Marlo,183,62.24,111,37.76,294,-4.19
VIC,213,Gippsland,3792,Metung,328,58.89,229,41.11,557,-11.2
VIC,213,Gippsland,4408,Morwell,551,47.09,619,52.91,1170,-2.83
VIC,213,Gippsland,4410,Morwell Estate,723,48.43,770,51.57,1493,1.92
VIC,213,Gippsland,65862,Morwell GIPPSLAND PPVC,4137,56.63,3168,43.37,7305,3.08
VIC,213,Gippsland,3799,Nambrok,220,86.96,33,13.04,253,1.1
VIC,213,Gippsland,57719,Newlands Arm,205,71.93,80,28.07,285,-2.18
VIC,213,Gippsland,3802,Newmerella,322,80.7,77,19.3,399,-1.15
VIC,213,Gippsland,3804,Nicholson,294,69.5,129,30.5,423,-3.48
VIC,213,Gippsland,3805,Nowa Nowa,131,75.72,42,24.28,173,0.27
VIC,213,Gippsland,3807,Omeo,242,82.31,52,17.69,294,2.38
VIC,213,Gippsland,3808,Orbost,640,68.82,290,31.18,930,-4.02
VIC,213,Gippsland,3810,Paynesville,663,61.22,420,38.78,1083,-9.14
VIC,213,Gippsland,3811,Port Albert,140,66.67,70,33.33,210,-2.99
VIC,213,Gippsland,3815,Rosedale,541,69.27,240,30.73,781,-0.63
VIC,213,Gippsland,3817,Sale,924,70.32,390,29.68,1314,-2.73
VIC,213,Gippsland,3818,Sale East,628,71.36,252,28.64,880,-5.44
VIC,213,Gippsland,3819,Sale North,590,67.89,279,32.11,869,-1.53
VIC,213,Gippsland,38292,Sale PPVC,8530,73.89,3014,26.11,11544,-3.1
VIC,213,Gippsland,3820,Seaspray,109,68.13,51,31.88,160,-6.58
VIC,213,Gippsland,32022,Special Hospital Team 1,173,71.78,68,28.22,241,3.88
VIC,213,Gippsland,32023,Special Hospital Team 2,194,72.12,75,27.88,269,3.96
VIC,213,Gippsland,32025,Special Hospital Team 3,255,60.86,164,39.14,419,-7.25
VIC,213,Gippsland,83203,Special Hospital Team 4,139,67.8,66,32.2,205,-0.38
VIC,213,Gippsland,3824,Stratford,622,70.84,256,29.16,878,-3.93
VIC,213,Gippsland,3827,Swifts Creek,199,75.38,65,24.62,264,6.12
VIC,213,Gippsland,3834,Toongabbie,291,66.44,147,33.56,438,3.77
VIC,213,Gippsland,3836,Toorloo Arm,302,71.56,120,28.44,422,-3.25
VIC,213,Gippsland,4428,Traralgon,1507,60.72,975,39.28,2482,-1.28
VIC,213,Gippsland,4429,Traralgon East,1100,58.23,789,41.77,1889,-1.34
VIC,213,Gippsland,4389,Traralgon North,929,60.8,599,39.2,1528,-2.96
VIC,213,Gippsland,32107,Traralgon PPVC,7689,66.24,3918,33.76,11607,-1.29
VIC,213,Gippsland,4430,Traralgon South,209,60.76,135,39.24,344,-5.99
VIC,213,Gippsland,83204,Traralgon West,396,61.3,250,38.7,646,-0.57
VIC,213,Gippsland,4432,Tyers,205,61.93,126,38.07,331,-2.79
VIC,213,Gippsland,3840,Woodside,201,67.45,97,32.55,298,-9.69
VIC,213,Gippsland,4439,Yallourn North,214,44.77,264,55.23,478,4.85
VIC,213,Gippsland,3846,Yarram,822,73.26,300,26.74,1122,-3.46
VIC,213,Gippsland,3847,Yinnar,403,55.82,319,44.18,722,-7.46
VIC,214,Goldstein,4133,Beaumaris,848,67.46,409,32.54,1257,-0.74
VIC,214,Goldstein,83811,Beaumaris Central,1282,64.39,709,35.61,1991,-3.32
VIC,214,Goldstein,31765,Beaumaris East (Goldstein),415,51.55,390,48.45,805,-8.71
VIC,214,Goldstein,4136,Beaumaris North,658,61.1,419,38.9,1077,-6.24
VIC,214,Goldstein,3852,Bentleigh,1246,50.88,1203,49.12,2449,-4.48
VIC,214,Goldstein,31762,Bentleigh Central (Goldstein),396,50.64,386,49.36,782,-5.01
VIC,214,Goldstein,3853,Bentleigh West,1027,52.86,916,47.14,1943,-3.81
VIC,214,Goldstein,4138,Black Rock,729,60.7,472,39.3,1201,-4.72
VIC,214,Goldstein,4139,Black Rock South,964,63.63,551,36.37,1515,-4.05
VIC,214,Goldstein,65443,BLV Goldstein PPVC,16,66.67,8,33.33,24,3.51
VIC,214,Goldstein,3854,Brighton,1615,61.38,1016,38.62,2631,-6.74
VIC,214,Goldstein,3855,Brighton Beach,745,66.22,380,33.78,1125,-7.24
VIC,214,Goldstein,3857,Brighton East,940,67.09,461,32.91,1401,2.66
VIC,214,Goldstein,3862,Brighton South,323,67.86,153,32.14,476,-3.24
VIC,214,Goldstein,3860,Caulfield South,704,59.01,489,40.99,1193,-1.68
VIC,214,Goldstein,4145,Cheltenham (Goldstein),505,48.33,540,51.67,1045,-8.19
VIC,214,Goldstein,30205,Divisional Office (PREPOLL),62,52.1,57,47.9,119,-14.9
VIC,214,Goldstein,63669,Elsternwick (Goldstein),496,42.32,676,57.68,1172,-6.15
VIC,214,Goldstein,3859,Elsternwick Central,604,51.36,572,48.64,1176,-8.44
VIC,214,Goldstein,3864,Elsternwick North (Goldstein),347,45.06,423,54.94,770,-6.89
VIC,214,Goldstein,3865,Elsternwick South,648,50.19,643,49.81,1291,-8.92
VIC,214,Goldstein,3866,Gardenvale,982,61.99,602,38.01,1584,-4.87
VIC,214,Goldstein,3896,Glenhuntly,1274,60.9,818,39.1,2092,-2.04
VIC,214,Goldstein,3897,Glenhuntly East (Goldstein),382,41.48,539,58.52,921,-4.66
VIC,214,Goldstein,3867,Hampton,1048,56.13,819,43.87,1867,-6.94
VIC,214,Goldstein,3868,Hampton Central,422,50.72,410,49.28,832,-8.04
VIC,214,Goldstein,3877,Hampton East,509,40.43,750,59.57,1259,-8.08
VIC,214,Goldstein,97599,Hampton PPVC,11345,63.99,6384,36.01,17729,-2.46
VIC,214,Goldstein,3869,Highett (Goldstein),665,45.86,785,54.14,1450,-5.41
VIC,214,Goldstein,3872,Highett West,870,51.54,818,48.46,1688,-4.03
VIC,214,Goldstein,3873,Landcox,1164,57.26,869,42.74,2033,-4.54
VIC,214,Goldstein,3874,Ludstone,907,54.67,752,45.33,1659,-5.19
VIC,214,Goldstein,83933,Malvern GOLDSTEIN PPVC,1038,61.64,646,38.36,1684,8.23
VIC,214,Goldstein,3902,McKinnon,814,51.62,763,48.38,1577,0.69
VIC,214,Goldstein,3912,McKinnon East (Goldstein),713,46.15,832,53.85,1545,-6.69
VIC,214,Goldstein,82810,Melbourne (Goldstein),19,54.29,16,45.71,35,6.25
VIC,214,Goldstein,97507,Melbourne Central GOLDSTEIN PPVC,185,50.82,179,49.18,364,-9.88
VIC,214,Goldstein,83906,Melbourne GOLDSTEIN PPVC,410,46.86,465,53.14,875,-13.89
VIC,214,Goldstein,3875,Middle Brighton,1469,76.15,460,23.85,1929,1.22
VIC,214,Goldstein,83939,Moorabbin GOLDSTEIN PPVC,3196,58.53,2264,41.47,5460,-1.39
VIC,214,Goldstein,64688,Moorabbin South (Goldstein),285,48.47,303,51.53,588,-6.67
VIC,214,Goldstein,64648,Oakleigh GOLDSTEIN PPVC,460,48.52,488,51.48,948,-8.62
VIC,214,Goldstein,3913,Ormond West,827,48.68,872,51.32,1699,-5.86
VIC,214,Goldstein,3881,Sandringham,677,59.23,466,40.77,1143,-0.38
VIC,214,Goldstein,3882,Sandringham North,855,49.85,860,50.15,1715,-13.09
VIC,214,Goldstein,31555,Special Hospital Team 1,182,71.94,71,28.06,253,3.59
VIC,214,Goldstein,31557,Special Hospital Team 2,55,56.12,43,43.88,98,-12.16
VIC,214,Goldstein,65105,Special Hospital Team 3,112,60.54,73,39.46,185,-7.56
VIC,214,Goldstein,65901,St Kilda GOLDSTEIN PPVC,193,53.91,165,46.09,358,-11.33
VIC,309,Gorton,92050,Albanvale (Gorton),135,27.38,358,72.62,493,8.31
VIC,309,Gorton,67006,Arnolds Creek,224,30.98,499,69.02,723,2
VIC,309,Gorton,65441,BLV Gorton PPVC,3,25,9,75,12,-12.5
VIC,309,Gorton,64674,Brookfield,506,37.45,845,62.55,1351,2.04
VIC,309,Gorton,34094,Brookside,974,30.98,2170,69.02,3144,0.02
VIC,309,Gorton,97536,Burnside,173,29.62,411,70.38,584,-1.28
VIC,309,Gorton,83035,Burnside Heights,220,28.42,554,71.58,774,-1.86
VIC,309,Gorton,92053,Cairnlea (Gorton),99,34.02,192,65.98,291,7.55
VIC,309,Gorton,47831,Caroline Springs,709,35.22,1304,64.78,2013,2.15
VIC,309,Gorton,4251,Coburn,410,30.55,932,69.45,1342,1.57
VIC,309,Gorton,46552,Creekside,634,34.89,1183,65.11,1817,2.36
VIC,309,Gorton,4242,Deer Park,294,25,882,75,1176,3.82
VIC,309,Gorton,83488,Deer Park Central (Gorton),170,21.55,619,78.45,789,-4.15
VIC,309,Gorton,4244,Deer Park West,341,24.22,1067,75.78,1408,0.13
VIC,309,Gorton,92052,Delahey (Gorton),64,33.51,127,66.49,191,13.24
VIC,309,Gorton,47825,Derrimut,485,28.75,1202,71.25,1687,-0.72
VIC,309,Gorton,3352,Diggers Rest,400,38.24,646,61.76,1046,2.94
VIC,309,Gorton,35527,Divisional Office (PREPOLL),0,0,0,0,0,-33.68
VIC,309,Gorton,4245,Exford,501,45.92,590,54.08,1091,4.5
VIC,309,Gorton,83482,Fraser Rise,317,30.45,724,69.55,1041,-2.33
VIC,309,Gorton,36400,Hillside,1057,39.31,1632,60.69,2689,4.03
VIC,309,Gorton,92051,Kings Park (Gorton),38,18.1,172,81.9,210,-0.16
VIC,309,Gorton,4246,Kurunjang,344,29.35,828,70.65,1172,0.57
VIC,309,Gorton,4250,Melton,614,33.21,1235,66.79,1849,1.08
VIC,309,Gorton,83780,Melton Central,108,35.76,194,64.24,302,4.7
VIC,309,Gorton,38304,Melton GORTON PPVC,7729,37.02,13148,62.98,20877,1.81
VIC,309,Gorton,4252,Melton South,452,29.43,1084,70.57,1536,2.72
VIC,309,Gorton,46557,Parkwood Green,987,36.87,1690,63.13,2677,2.84
VIC,309,Gorton,4255,Rockbank,317,33.54,628,66.46,945,-1.16
VIC,309,Gorton,36391,Special Hospital Team 1,48,29.45,115,70.55,163,-21.1
VIC,309,Gorton,47827,Springside,677,34.99,1258,65.01,1935,0.87
VIC,309,Gorton,64645,St Albans West (Gorton),38,29.23,92,70.77,130,12.29
VIC,309,Gorton,64711,Sunshine GORTON PPVC,3091,33.24,6209,66.76,9300,8.25
VIC,309,Gorton,63745,Sydenham Central (Gorton),82,40.2,122,59.8,204,8.58
VIC,309,Gorton,63747,Sydenham West (Gorton),390,33.71,767,66.29,1157,2.57
VIC,309,Gorton,47826,Taylors Hill,689,32.78,1413,67.22,2102,2.63
VIC,309,Gorton,3334,Toolern Vale,227,52.06,209,47.94,436,0.54
VIC,309,Gorton,4263,West Melton,399,29.98,932,70.02,1331,-0.03
VIC,309,Gorton,8897,Westlake,505,31.39,1104,68.61,1609,-1.14
VIC,215,Higgins,3917,Armadale,844,56.15,659,43.85,1503,-8.16
VIC,215,Higgins,3416,Ashburton,1139,48.37,1216,51.63,2355,-7.01
VIC,215,Higgins,65527,BLV Higgins PPVC,0,0,0,0,0,-31.82
VIC,215,Higgins,3425,Burwood,583,52.1,536,47.9,1119,-7.09
VIC,215,Higgins,3919,Burwood West,369,58.76,259,41.24,628,-0.09
VIC,215,Higgins,3922,Camberwell South (Higgins),676,53.06,598,46.94,1274,-11.69
VIC,215,Higgins,3889,Carnegie,675,34.85,1262,65.15,1937,-11.13
VIC,215,Higgins,3890,Carnegie East,627,44.19,792,55.81,1419,-3.73
VIC,215,Higgins,3891,Carnegie North,642,52.97,570,47.03,1212,-4.68
VIC,215,Higgins,31769,Carnegie Upper,414,45.05,505,54.95,919,-8.35
VIC,215,Higgins,3893,Chadstone,774,48.47,823,51.53,1597,-6.13
VIC,215,Higgins,3930,Darling,436,61.5,273,38.5,709,-5.84
VIC,215,Higgins,30206,Divisional Office (PREPOLL),0,0,0,0,0,-57.67
VIC,215,Higgins,65687,Fawkner Park (Higgins),119,39.93,179,60.07,298,-13.38
VIC,215,Higgins,3932,Gardiner,540,51.92,500,48.08,1040,-1.74
VIC,215,Higgins,3933,Glen Iris,1312,58.26,940,41.74,2252,-6.47
VIC,215,Higgins,3934,Glen Iris South,893,50.06,891,49.94,1784,-6.32
VIC,215,Higgins,63761,Glenhuntly East (Higgins),462,40.81,670,59.19,1132,-5.29
VIC,215,Higgins,4667,Hawksburn,998,46.7,1139,53.3,2137,-8.25
VIC,215,Higgins,4668,Hawksburn Central,470,45.32,567,54.68,1037,-21.69
VIC,215,Higgins,65213,Hawthorn HIGGINS PPVC,0,0,0,0,0,-62.19
VIC,215,Higgins,3899,Hughesdale,597,38.2,966,61.8,1563,-6.19
VIC,215,Higgins,97457,Hughesdale South (Higgins),85,61.59,53,38.41,138,-5.32
VIC,215,Higgins,3939,Malvern,1531,56.72,1168,43.28,2699,-9.17
VIC,215,Higgins,3940,Malvern Central,455,52.3,415,47.7,870,-1.31
VIC,215,Higgins,3903,Malvern East,1514,55.97,1191,44.03,2705,-4.92
VIC,215,Higgins,34282,Malvern HIGGINS PPVC,9177,65.77,4776,34.23,13953,-4.52
VIC,215,Higgins,3941,Malvern Lower,941,71.61,373,28.39,1314,-2.88
VIC,215,Higgins,3942,Malvern South,1347,59.68,910,40.32,2257,-4.8
VIC,215,Higgins,3943,Malvern West,316,52.4,287,47.6,603,-4.36
VIC,215,Higgins,32004,Melbourne (Higgins),31,40.79,45,59.21,76,-0.53
VIC,215,Higgins,97512,Melbourne Central HIGGINS PPVC,247,52,228,48,475,-8.16
VIC,215,Higgins,83908,Melbourne HIGGINS PPVC,757,49.87,761,50.13,1518,-6.74
VIC,215,Higgins,3904,Murrumbeena,735,41.76,1025,58.24,1760,-11.44
VIC,215,Higgins,3905,Murrumbeena South,1089,47.83,1188,52.17,2277,-7.98
VIC,215,Higgins,34017,Oakleigh (Higgins),240,41.81,334,58.19,574,-5.6
VIC,215,Higgins,64656,Oakleigh HIGGINS PPVC,2284,47.54,2520,52.46,4804,-2.81
VIC,215,Higgins,3944,Orrong,680,46.38,786,53.62,1466,-5.61
VIC,215,Higgins,4673,Prahran (Higgins),356,35.85,637,64.15,993,-7.98
VIC,215,Higgins,4674,Prahran East (Higgins),398,38.49,636,61.51,1034,-4.53
VIC,215,Higgins,4688,South Yarra,256,41.22,365,58.78,621,-6.61
VIC,215,Higgins,83875,South Yarra Central,409,50.31,404,49.69,813,-3.55
VIC,215,Higgins,83886,South Yarra HIGGINS PPVC,3233,51.95,2990,48.05,6223,-5.87
VIC,215,Higgins,31597,Special Hospital Team 1,54,67.5,26,32.5,80,-7.5
VIC,215,Higgins,31598,Special Hospital Team 2,31,70.45,13,29.55,44,-4.55
VIC,215,Higgins,66026,Special Hospital Team 3,63,78.75,17,21.25,80,3.75
VIC,215,Higgins,66027,Special Hospital Team 4,54,65.85,28,34.15,82,-9.15
VIC,215,Higgins,3945,Toorak,901,72.2,347,27.8,1248,-4.63
VIC,215,Higgins,3946,Toorak Central,990,59.28,680,40.72,1670,-6.37
VIC,215,Higgins,3947,Toorak West,529,69.7,230,30.3,759,-6.55
VIC,215,Higgins,92054,Windsor (Higgins),66,33,134,67,200,-2.4
VIC,216,Holt,92172,Berwick Fields (Holt),232,43.04,307,56.96,539,-0.14
VIC,216,Holt,65902,Berwick HOLT PPVC,1978,47.21,2212,52.79,4190,-4.12
VIC,216,Holt,33295,Blind Bight,467,57.8,341,42.2,808,4.01
VIC,216,Holt,65413,BLV Holt PPVC,0,0,0,0,0,0
VIC,216,Holt,83281,Casey Central (Holt),369,34.62,697,65.38,1066,-1.32
VIC,216,Holt,82860,Clyde (Holt),446,43.6,577,56.4,1023,-6.49
VIC,216,Holt,83280,Clyde North (Holt),385,31.87,823,68.13,1208,-2.81
VIC,216,Holt,31050,Coral Park,468,28.06,1200,71.94,1668,1.32
VIC,216,Holt,32372,Courtney Gardens,723,37.42,1209,62.58,1932,3.31
VIC,216,Holt,3960,Cranbourne,446,37.2,753,62.8,1199,1.39
VIC,216,Holt,64603,Cranbourne East,780,36.91,1333,63.09,2113,2.18
VIC,216,Holt,47810,Cranbourne Heights,521,45.03,636,54.97,1157,3.14
VIC,216,Holt,38290,Cranbourne HOLT PPVC,10830,44.15,13702,55.85,24532,-0.61
VIC,216,Holt,47813,Cranbourne North,360,36.29,632,63.71,992,-1.37
VIC,216,Holt,47814,Cranbourne North East,402,33.22,808,66.78,1210,2.65
VIC,216,Holt,3961,Cranbourne Park,482,40.71,702,59.29,1184,6.49
VIC,216,Holt,3624,Cranbourne South,1013,57.1,761,42.9,1774,-6.09
VIC,216,Holt,83266,Cranbourne South West,534,37.42,893,62.58,1427,5.45
VIC,216,Holt,11647,Cranbourne West,730,32.06,1547,67.94,2277,1.14
VIC,216,Holt,58783,Dandenong HOLT PPVC,678,33.85,1325,66.15,2003,-2.42
VIC,216,Holt,3628,Devon Meadows,512,61.99,314,38.01,826,-0.67
VIC,216,Holt,30207,Divisional Office (PREPOLL),0,0,0,0,0,-42.27
VIC,216,Holt,11655,Hampton Park,492,31.34,1078,68.66,1570,4.57
VIC,216,Holt,3966,Hampton Park East,580,29.44,1390,70.56,1970,2.31
VIC,216,Holt,63835,Hillsmeade (Holt),1207,46.64,1381,53.36,2588,1.88
VIC,216,Holt,36441,Kilberry Valley,466,27.35,1238,72.65,1704,-0.38
VIC,216,Holt,46564,Lynbrook,487,33.77,955,66.23,1442,0.53
VIC,216,Holt,83365,Lynbrook South,280,35.53,508,64.47,788,2.24
VIC,216,Holt,3967,Lyndhurst,288,37.6,478,62.4,766,2.64
VIC,216,Holt,64604,Lyndhurst West,710,39.03,1109,60.97,1819,-0.39
VIC,216,Holt,63833,Narre Warren (Holt),52,33.77,102,66.23,154,-6.97
VIC,216,Holt,36442,Narre Warren South,714,32.51,1482,67.49,2196,0.37
VIC,216,Holt,83487,Oakgrove,208,36.11,368,63.89,576,3.62
VIC,216,Holt,3649,Pearcedale,826,58.09,596,41.91,1422,-0.05
VIC,216,Holt,83361,Rangebank,223,33.53,442,66.47,665,-1.05
VIC,216,Holt,32020,Special Hospital Team 1,70,46.98,79,53.02,149,2.46
VIC,216,Holt,46567,Strathaird,558,34.62,1054,65.38,1612,0.57
VIC,216,Holt,3665,Tooradin,385,60.63,250,39.37,635,-4.82
VIC,217,Hotham,3238,Albany Rise,764,41.16,1092,58.84,1856,-0.45
VIC,217,Hotham,3887,Bentleigh Central (Hotham),694,49.22,716,50.78,1410,-6.36
VIC,217,Hotham,3988,Bentleigh East,556,46.03,652,53.97,1208,-5.33
VIC,217,Hotham,65519,BLV Hotham PPVC,10,43.48,13,56.52,23,-3.89
VIC,217,Hotham,3220,Brandon Park,828,46.73,944,53.27,1772,-3.75
VIC,217,Hotham,3221,Brentwood (Hotham),1008,51.67,943,48.33,1951,-2.44
VIC,217,Hotham,92247,Chadstone East (Hotham),242,42.98,321,57.02,563,0.24
VIC,217,Hotham,3992,Clarinda,574,34.81,1075,65.19,1649,0.11
VIC,217,Hotham,3993,Clarinda South,450,32.4,939,67.6,1389,1.89
VIC,217,Hotham,3223,Clayton,365,35.06,676,64.94,1041,-2.38
VIC,217,Hotham,3225,Clayton North,414,33.36,827,66.64,1241,-4.86
VIC,217,Hotham,3994,Clayton South,599,30.1,1391,69.9,1990,3.22
VIC,217,Hotham,3895,Coatesville,1190,43.29,1559,56.71,2749,-5.17
VIC,217,Hotham,30208,Divisional Office (PREPOLL),53,43.8,68,56.2,121,0.56
VIC,217,Hotham,3227,Gladeswood,1006,48.86,1053,51.14,2059,3.57
VIC,217,Hotham,11527,Heatherton North,303,43.98,386,56.02,689,1.05
VIC,217,Hotham,3900,Hughesdale South (Hotham),598,44.89,734,55.11,1332,-4.3
VIC,217,Hotham,3233,Jells Park,860,62.41,518,37.59,1378,-0.98
VIC,217,Hotham,65894,McKinnon East (Hotham),256,47.85,279,52.15,535,-5.29
VIC,217,Hotham,4014,Moorabbin Heights,666,43.56,863,56.44,1529,-4.7
VIC,217,Hotham,83815,Moorabbin HOTHAM PPVC,1134,47.17,1270,52.83,2404,-1.48
VIC,217,Hotham,4004,Moorabbin South (Hotham),435,46.38,503,53.62,938,-3.49
VIC,217,Hotham,92233,Mount Waverley South (Hotham),271,40.15,404,59.85,675,-13.86
VIC,217,Hotham,3237,Mulgrave,440,39.25,681,60.75,1121,-2.99
VIC,217,Hotham,36432,Mulgrave HOTHAM PPVC,4022,52.74,3604,47.26,7626,-2.34
VIC,217,Hotham,3906,Oakleigh (Hotham),624,37.66,1033,62.34,1657,-5.33
VIC,217,Hotham,3907,Oakleigh Central,332,29.59,790,70.41,1122,-8.15
VIC,217,Hotham,3239,Oakleigh East,709,40.01,1063,59.99,1772,-0.85
VIC,217,Hotham,58653,Oakleigh HOTHAM PPVC,4315,42.96,5730,57.04,10045,-2.59
VIC,217,Hotham,3909,Oakleigh South,692,37.79,1139,62.21,1831,0.71
VIC,217,Hotham,31846,Pinewood (Hotham),1037,47.61,1141,52.39,2178,-5.87
VIC,217,Hotham,92206,Sandown Park (Hotham),119,29.1,290,70.9,409,4.06
VIC,217,Hotham,31581,Special Hospital Team 1,71,50.71,69,49.29,140,-11.52
VIC,217,Hotham,31532,Special Hospital Team 2,217,65.96,112,34.04,329,3.98
VIC,217,Hotham,92208,Special Hospital Team 3,9,21.95,32,78.05,41,-39.16
VIC,217,Hotham,4011,Spring Valley,188,22.9,633,77.1,821,-4.89
VIC,217,Hotham,4008,Springvale (Hotham),218,32.39,455,67.61,673,2.61
VIC,217,Hotham,34061,Springvale HOTHAM PPVC,1311,32.53,2719,67.47,4030,-5.88
VIC,217,Hotham,92270,Springvale South (Hotham),46,25.56,134,74.44,180,-0.84
VIC,217,Hotham,4010,Springvale West,173,26.53,479,73.47,652,1.11
VIC,217,Hotham,3241,Sussex Heights,548,44.16,693,55.84,1241,-1.21
VIC,217,Hotham,82833,Valkstone,293,46.51,337,53.49,630,-7.18
VIC,217,Hotham,3243,Waverley Meadows,618,49.6,628,50.4,1246,-2.51
VIC,217,Hotham,92209,Wayburne (Hotham),220,44.27,277,55.73,497,-9.37
VIC,217,Hotham,3222,Wellington (Hotham),298,44.21,376,55.79,674,3.73
VIC,217,Hotham,4012,Westall,470,28.98,1152,71.02,1622,0.08
VIC,217,Hotham,3246,Wheelers Hill,863,55.36,696,44.64,1559,-7.93
VIC,217,Hotham,3247,Wheelers Hill South,973,59.47,663,40.53,1636,-1.78
VIC,218,Indi,65892,Albury INDI PPVC,0,0,0,0,0,0
VIC,218,Indi,4307,Alexandra,0,0,0,0,0,0
VIC,218,Indi,4019,Baranduda,0,0,0,0,0,0
VIC,218,Indi,4020,Barnawartha,0,0,0,0,0,0
VIC,218,Indi,4023,Beechworth,0,0,0,0,0,0
VIC,218,Indi,4024,Benalla,0,0,0,0,0,0
VIC,218,Indi,33123,Benalla PPVC,0,0,0,0,0,0
VIC,218,Indi,4028,Bethanga,0,0,0,0,0,0
VIC,218,Indi,65557,BLV Indi PPVC,0,0,0,0,0,0
VIC,218,Indi,4029,Bonegilla,0,0,0,0,0,0
VIC,218,Indi,4313,Bonnie Doon,0,0,0,0,0,0
VIC,218,Indi,4033,Bright,0,0,0,0,0,0
VIC,218,Indi,65662,Bright PPVC,0,0,0,0,0,0
VIC,218,Indi,4038,Chiltern,0,0,0,0,0,0
VIC,218,Indi,4040,Corryong,0,0,0,0,0,0
VIC,218,Indi,4041,Cudgewa,0,0,0,0,0,0
VIC,218,Indi,4043,Dederang,0,0,0,0,0,0
VIC,218,Indi,30209,Divisional Office (PREPOLL),0,0,0,0,0,0
VIC,218,Indi,4320,Eildon,0,0,0,0,0,0
VIC,218,Indi,4046,Eldorado,0,0,0,0,0,0
VIC,218,Indi,4047,Eskdale,0,0,0,0,0,0
VIC,218,Indi,4323,Euroa (Indi),0,0,0,0,0,0
VIC,218,Indi,4324,Flowerdale,0,0,0,0,0,0
VIC,218,Indi,4052,Gapsted,0,0,0,0,0,0
VIC,218,Indi,4325,Glenburn,0,0,0,0,0,0
VIC,218,Indi,4053,Glenrowan,0,0,0,0,0,0
VIC,218,Indi,4054,Goorambat,0,0,0,0,0,0
VIC,218,Indi,4059,Harrietville,0,0,0,0,0,0
VIC,218,Indi,4333,Jamieson,0,0,0,0,0,0
VIC,218,Indi,4336,Kinglake,0,0,0,0,0,0
VIC,218,Indi,4337,Kinglake West,0,0,0,0,0,0
VIC,218,Indi,4339,Mansfield,0,0,0,0,0,0
VIC,218,Indi,65663,Mansfield PPVC,0,0,0,0,0,0
VIC,218,Indi,4891,Marysville,0,0,0,0,0,0
VIC,218,Indi,4071,Milawa,0,0,0,0,0,0
VIC,218,Indi,4072,Mitta Mitta,0,0,0,0,0,0
VIC,218,Indi,4075,Mount Beauty,0,0,0,0,0,0
VIC,218,Indi,4077,Moyhu,0,0,0,0,0,0
VIC,218,Indi,4078,Mudgegonga,0,0,0,0,0,0
VIC,218,Indi,4081,Myrtleford,0,0,0,0,0,0
VIC,218,Indi,4901,Narbethong,0,0,0,0,0,0
VIC,218,Indi,4352,Piries-Goughs Bay,0,0,0,0,0,0
VIC,218,Indi,4086,Porepunkah,0,0,0,0,0,0
VIC,218,Indi,4355,Ruffy,0,0,0,0,0,0
VIC,218,Indi,4088,Rutherglen,0,0,0,0,0,0
VIC,218,Indi,31615,Special Hospital Team 1,0,0,0,0,0,0
VIC,218,Indi,46639,Special Hospital Team 2,0,0,0,0,0,0
VIC,218,Indi,58642,Special Hospital Team 3,0,0,0,0,0,0
VIC,218,Indi,4091,Springhurst,0,0,0,0,0,0
VIC,218,Indi,4092,Stanley,0,0,0,0,0,0
VIC,218,Indi,4358,Strathbogie,0,0,0,0,0,0
VIC,218,Indi,4360,Swanpool,0,0,0,0,0,0
VIC,218,Indi,4362,Taggerty,0,0,0,0,0,0
VIC,218,Indi,4095,Tallangatta,0,0,0,0,0,0
